,train_len,test_len,rec_len,hit,precision,recall,f1_score
131,54,15,20,4,0.2,0.266666667,0.228571429
132,254,93,20,7,0.35,0.075268817,0.123893805
133,26,9,20,6,0.3,0.666666667,0.413793103
134,28,7,20,5,0.25,0.714285714,0.37037037
135,207,72,20,10,0.5,0.138888889,0.217391304
136,79,32,20,10,0.5,0.3125,0.384615385
137,114,27,20,3,0.15,0.111111111,0.127659574
138,16,6,20,0,0,0,error
139,149,45,20,7,0.35,0.155555556,0.215384615
140,458,150,20,10,0.5,0.066666667,0.117647059
141,131,37,20,7,0.35,0.189189189,0.245614035
142,24,14,20,10,0.5,0.714285714,0.588235294
143,61,10,20,0,0,0,error
144,91,37,20,9,0.45,0.243243243,0.315789474
145,18,5,20,4,0.2,0.8,0.32
146,26,6,20,0,0,0,error
147,16,4,20,0,0,0,error
148,42,6,20,2,0.1,0.333333333,0.153846154
149,42,16,20,2,0.1,0.125,0.111111111
150,22,4,20,1,0.05,0.25,0.083333333
151,44,15,20,2,0.1,0.133333333,0.114285714
152,52,11,20,2,0.1,0.181818182,0.129032258
153,138,41,20,1,0.05,0.024390244,0.032786885
154,26,8,20,1,0.05,0.125,0.071428571
155,35,11,20,0,0,0,error
156,318,80,20,5,0.25,0.0625,0.1
157,17,4,20,1,0.05,0.25,0.083333333
158,21,5,20,0,0,0,error
159,71,26,20,0,0,0,error
160,328,109,20,10,0.5,0.091743119,0.15503876
161,31,8,20,1,0.05,0.125,0.071428571
162,27,11,20,2,0.1,0.181818182,0.129032258
163,16,7,20,1,0.05,0.142857143,0.074074074
164,26,10,20,4,0.2,0.4,0.266666667
165,53,12,20,3,0.15,0.25,0.1875
166,139,51,20,8,0.4,0.156862745,0.225352113
167,139,34,20,4,0.2,0.117647059,0.148148148
168,68,26,20,6,0.3,0.230769231,0.260869565
169,187,82,20,11,0.55,0.134146341,0.215686275
170,35,15,20,7,0.35,0.466666667,0.4
171,62,20,20,6,0.3,0.3,0.3
172,19,7,20,1,0.05,0.142857143,0.074074074
173,18,7,20,5,0.25,0.714285714,0.37037037
174,47,20,20,9,0.45,0.45,0.45
175,17,7,20,0,0,0,error
176,29,7,20,4,0.2,0.571428571,0.296296296
177,680,224,20,14,0.7,0.0625,0.114754098
178,62,15,20,3,0.15,0.2,0.171428571
179,53,16,20,8,0.4,0.5,0.444444444
180,16,8,20,2,0.1,0.25,0.142857143
181,86,32,20,5,0.25,0.15625,0.192307692
182,730,247,20,14,0.7,0.056680162,0.104868914
183,43,14,20,4,0.2,0.285714286,0.235294118
184,98,36,20,6,0.3,0.166666667,0.214285714
185,37,10,20,0,0,0,error
186,163,63,20,10,0.5,0.158730159,0.240963855
187,195,63,20,6,0.3,0.095238095,0.144578313
188,36,12,20,2,0.1,0.166666667,0.125
189,14,6,20,3,0.15,0.5,0.230769231
190,56,10,20,6,0.3,0.6,0.4
191,62,23,20,3,0.15,0.130434783,0.139534884
192,13,9,20,6,0.3,0.666666667,0.413793103
193,25,10,20,2,0.1,0.2,0.133333333
194,17,3,20,0,0,0,error
195,135,52,20,3,0.15,0.057692308,0.083333333
196,24,8,20,1,0.05,0.125,0.071428571
197,26,9,20,0,0,0,error
198,175,55,20,7,0.35,0.127272727,0.186666667
199,284,79,20,6,0.3,0.075949367,0.121212121
200,250,84,20,13,0.65,0.154761905,0.25
201,81,29,20,2,0.1,0.068965517,0.081632653
202,316,87,20,9,0.45,0.103448276,0.168224299
203,33,12,20,2,0.1,0.166666667,0.125
204,61,22,20,3,0.15,0.136363636,0.142857143
205,23,4,20,1,0.05,0.25,0.083333333
206,19,6,20,2,0.1,0.333333333,0.153846154
207,16,4,20,0,0,0,error
208,18,8,20,2,0.1,0.25,0.142857143
209,26,9,20,2,0.1,0.222222222,0.137931034
210,104,34,20,3,0.15,0.088235294,0.111111111
211,71,18,20,4,0.2,0.222222222,0.210526316
212,193,55,20,5,0.25,0.090909091,0.133333333
