, train_len, test_len, rec_len, hit, precision, recall, f1_score
350,32,8,10,2,0.2,0.25,0.222222222
443,29,8,10,2,0.2,0.25,0.222222222
535,22,8,10,2,0.2,0.25,0.222222222
550,20,8,10,2,0.2,0.25,0.222222222
211,72,17,10,3,0.3,0.176470588,0.222222222
585,44,17,10,3,0.3,0.176470588,0.222222222
40,85,18,10,3,0.3,0.166666667,0.214285714
395,43,18,10,3,0.3,0.166666667,0.214285714
487,38,18,10,3,0.3,0.166666667,0.214285714
591,36,18,10,3,0.3,0.166666667,0.214285714
233,113,37,10,5,0.5,0.135135135,0.212765957
524,94,37,10,5,0.5,0.135135135,0.212765957
86,61,9,10,2,0.2,0.222222222,0.210526316
134,26,9,10,2,0.2,0.222222222,0.210526316
164,27,9,10,2,0.2,0.222222222,0.210526316
170,41,9,10,2,0.2,0.222222222,0.210526316
456,34,9,10,2,0.2,0.222222222,0.210526316
582,47,9,10,2,0.2,0.222222222,0.210526316
370,65,28,10,4,0.4,0.142857143,0.210526316
393,95,28,10,4,0.4,0.142857143,0.210526316
601,73,28,10,4,0.4,0.142857143,0.210526316
265,125,38,10,5,0.5,0.131578947,0.208333333
22,90,29,10,4,0.4,0.137931034,0.205128205
32,73,29,10,4,0.4,0.137931034,0.205128205
248,41,10,10,2,0.2,0.2,0.2
375,23,10,10,2,0.2,0.2,0.2
488,91,20,10,3,0.3,0.15,0.2
144,88,40,10,5,0.5,0.125,0.2
334,114,40,10,5,0.5,0.125,0.2
522,150,50,10,6,0.6,0.12,0.2
220,156,51,10,6,0.6,0.117647059,0.196721311
279,135,41,10,5,0.5,0.12195122,0.196078431
59,86,21,10,3,0.3,0.142857143,0.193548387
445,56,21,10,3,0.3,0.142857143,0.193548387
460,61,21,10,3,0.3,0.142857143,0.193548387
31,39,11,10,2,0.2,0.181818182,0.19047619
154,23,11,10,2,0.2,0.181818182,0.19047619
197,24,11,10,2,0.2,0.181818182,0.19047619
392,14,11,10,2,0.2,0.181818182,0.19047619
404,49,11,10,2,0.2,0.181818182,0.19047619
322,75,32,10,4,0.4,0.125,0.19047619
551,91,32,10,4,0.4,0.125,0.19047619
607,134,53,10,6,0.6,0.113207547,0.19047619
215,76,22,10,3,0.3,0.136363636,0.1875
300,20,12,10,2,0.2,0.166666667,0.181818182
303,41,12,10,2,0.2,0.166666667,0.181818182
491,52,12,10,2,0.2,0.166666667,0.181818182
168,71,23,10,3,0.3,0.130434783,0.181818182
301,91,23,10,3,0.3,0.130434783,0.181818182
452,145,57,10,6,0.6,0.105263158,0.179104478
6,234,80,10,8,0.8,0.1,0.177777778
116,63,24,10,3,0.3,0.125,0.176470588
124,37,13,10,2,0.2,0.153846154,0.173913043
276,28,13,10,2,0.2,0.153846154,0.173913043
254,91,36,10,4,0.4,0.111111111,0.173913043
419,119,36,10,4,0.4,0.111111111,0.173913043
475,107,48,10,5,0.5,0.104166667,0.172413793
223,50,25,10,3,0.3,0.12,0.171428571
453,239,72,10,7,0.7,0.097222222,0.170731707
586,171,37,10,4,0.4,0.108108108,0.170212766
192,20,2,10,1,0.1,0.5,0.166666667
336,42,14,10,2,0.2,0.142857143,0.166666667
359,60,14,10,2,0.2,0.142857143,0.166666667
76,93,26,10,3,0.3,0.115384615,0.166666667
137,115,26,10,3,0.3,0.115384615,0.166666667
369,103,26,10,3,0.3,0.115384615,0.166666667
210,100,38,10,4,0.4,0.105263158,0.166666667
239,216,63,10,6,0.6,0.095238095,0.164383562
166,139,51,10,5,0.5,0.098039216,0.163934426
604,73,27,10,3,0.3,0.111111111,0.162162162
149,43,15,10,2,0.2,0.133333333,0.16
416,36,15,10,2,0.2,0.133333333,0.16
417,52,15,10,2,0.2,0.133333333,0.16
186,173,53,10,5,0.5,0.094339623,0.158730159
439,18,3,10,1,0.1,0.333333333,0.153846154
577,106,55,10,5,0.5,0.090909091,0.153846154
63,203,68,10,6,0.6,0.088235294,0.153846154
312,167,56,10,5,0.5,0.089285714,0.151515152
1,175,57,10,5,0.5,0.087719298,0.149253731
178,60,17,10,2,0.2,0.117647059,0.148148148
313,255,85,10,7,0.7,0.082352941,0.147368421
562,173,58,10,5,0.5,0.086206897,0.147058824
391,300,86,10,7,0.7,0.081395349,0.145833333
189,16,4,10,1,0.1,0.25,0.142857143
278,16,4,10,1,0.1,0.25,0.142857143
407,18,4,10,1,0.1,0.25,0.142857143
595,16,4,10,1,0.1,0.25,0.142857143
14,30,18,10,2,0.2,0.111111111,0.142857143
174,49,18,10,2,0.2,0.111111111,0.142857143
204,65,18,10,2,0.2,0.111111111,0.142857143
523,57,18,10,2,0.2,0.111111111,0.142857143
553,65,18,10,2,0.2,0.111111111,0.142857143
323,66,32,10,3,0.3,0.09375,0.142857143
376,101,32,10,3,0.3,0.09375,0.142857143
381,358,116,10,9,0.9,0.077586207,0.142857143
580,320,116,10,9,0.9,0.077586207,0.142857143
135,218,61,10,5,0.5,0.081967213,0.14084507
10,107,33,10,3,0.3,0.090909091,0.139534884
109,94,33,10,3,0.3,0.090909091,0.139534884
191,66,19,10,2,0.2,0.105263158,0.137931034
361,78,19,10,2,0.2,0.105263158,0.137931034
119,152,63,10,5,0.5,0.079365079,0.136986301
62,259,107,10,8,0.8,0.074766355,0.136752137
605,172,49,10,4,0.4,0.081632653,0.13559322
281,16,5,10,1,0.1,0.2,0.133333333
