ȱͷ,,,,,,,
317,150,39,10,5,0.5,24.05128205,0.979634465
318,651,228,10,5,0.5,4.135964912,0.892147588
319,23,12,10,1,0.1,79,0.199747155
320,18,2,10,0,0,474.5,0
321,43,13,10,4,0.4,73,0.795640327
322,72,35,10,4,0.4,27.22857143,0.788417787
323,71,27,10,3,0.3,35.44444444,0.594964252
324,13,8,10,0,0,120,0
325,207,63,10,0,0,15.23809524,0
326,117,35,10,2,0.2,27.42857143,0.397104447
327,38,10,10,1,0.1,96.2,0.199792316
328,201,54,10,3,0.3,17.83333333,0.590073529
329,17,6,10,0,0,161,0
330,184,63,10,7,0.7,15.33333333,1.338877339
331,123,45,10,4,0.4,21.62222222,0.785469223
332,193,74,10,5,0.5,13.2027027,0.963510848
333,14,11,10,1,0.1,89.27272727,0.199776218
334,115,39,10,3,0.3,25.20512821,0.592942596
335,23,5,10,1,0.1,197.2,0.199898632
336,37,19,10,3,0.3,51.94736842,0.59655485
337,59,18,10,9,0.9,55,1.771019678
338,29,10,10,1,0.1,99.9,0.1998
339,273,98,10,6,0.6,10.20408163,1.133358519
340,23,5,10,4,0.4,201.2,0.798412698
341,38,14,10,1,0.1,72.14285714,0.199723156
342,51,15,10,4,0.4,67.4,0.795280236
343,43,16,10,6,0.6,63.4375,1.188756588
344,49,20,10,3,0.3,51.05,0.596494645
345,51,11,10,0,0,93.09090909,0
346,121,43,10,1,0.1,23.81395349,0.199163668
347,34,11,10,4,0.4,93.18181818,0.796580532
348,40,15,10,3,0.3,68.6,0.597387518
349,27,10,10,2,0.2,103.2,0.399226306
350,26,14,10,5,0.5,73.85714286,0.993275696
351,108,33,10,5,0.5,31.48484848,0.984367598
352,237,57,10,5,0.5,18.31578947,0.973426573
353,70,20,10,5,0.5,52.45,0.990557129
354,161,65,10,3,0.3,16.21538462,0.589101071
355,21,5,10,0,0,211.4,0
356,229,60,10,1,0.1,17.61666667,0.198871119
357,290,93,10,5,0.5,11.37634409,0.957899502
358,27,14,10,0,0,75.92857143,0
359,55,19,10,1,0.1,55.94736842,0.199643159
360,18,7,10,1,0.1,152,0.199868508
361,66,31,10,0,0,34.35483871,0
362,85,24,10,5,0.5,44.375,0.988857939
363,22,8,10,2,0.2,133.75,0.399402762
364,15,6,10,4,0.4,178.6666667,0.798212956
365,216,61,10,6,0.6,17.63934426,1.160524897
366,22,9,10,1,0.1,120.2222222,0.19983378
367,147,38,10,0,0,28.5,0
368,346,123,10,7,0.7,8.804878049,1.296895047
369,103,26,10,2,0.2,41.92307692,0.398100804
370,72,21,10,3,0.3,52,0.596558317
371,32,9,10,0,0,121.6666667,0
372,176,60,10,4,0.4,18.25,0.782841823
373,74,26,10,3,0.3,42.26923077,0.595771594
374,24,9,10,6,0.6,122.4444444,1.194148456
375,25,8,10,1,0.1,138.5,0.1998557
376,96,37,10,4,0.4,29.97297297,0.789464317
377,99,32,10,2,0.2,34.78125,0.397713061
378,34,14,10,1,0.1,79.64285714,0.199749194
379,26,10,10,5,0.5,111.6,0.995539697
380,915,303,10,8,0.8,3.699669967,1.315534693
381,349,125,10,10,1,9.032,1.800637959
382,217,74,10,4,0.4,15.39189189,0.779736437
383,26,8,10,0,0,142.875,0
384,46,24,10,2,0.2,47.625,0.398327235
385,148,53,10,4,0.4,21.60377358,0.78545704
386,56,12,10,2,0.2,95.75,0.399166232
387,738,289,10,9,0.9,3.982698962,1.468216285
388,24,5,10,0,0,232,0
389,25,9,10,4,0.4,128.8888889,0.797524923
390,61,20,10,2,0.2,58.2,0.398630137
391,287,99,10,7,0.7,11.77777778,1.321460374
392,17,8,10,0,0,146.625,0
393,95,28,10,2,0.2,41.89285714,0.39809944
394,17,6,10,2,0.2,195.8333333,0.399591906
395,48,13,10,2,0.2,90.53846154,0.399118345
396,22,6,10,0,0,196.5,0
397,15,8,10,0,0,147.375,0
398,32,14,10,0,0,84.21428571,0
399,31,5,10,1,0.1,235.8,0.199915218
400,35,8,10,2,0.2,147.5,0.399458362
401,54,18,10,2,0.2,65.66666667,0.398785425
402,34,14,10,0,0,84.57142857,0
403,29,5,10,1,0.1,236.8,0.199915576
404,42,18,10,4,0.4,65.83333333,0.795168596
405,94,26,10,1,0.1,45.73076923,0.199563612
406,13,7,10,0,0,170,0
407,18,4,10,1,0.1,297.5,0.199932796
408,105,36,10,2,0.2,33.08333333,0.397596395
409,99,27,10,2,0.2,44.18518519,0.398197597
410,122,45,10,1,0.1,26.55555556,0.199249687
411,92,35,10,7,0.7,34.17142857,1.371896764
412,83,19,10,2,0.2,63.31578947,0.398740471
413,40,16,10,2,0.2,75.3125,0.398940573
414,2014,684,10,9,0.9,1.764619883,1.192033359
415,67,27,10,4,0.4,45.03703704,0.792957287
416,42,9,10,1,0.1,135.5555556,0.199852568
417,50,17,10,4,0.4,71.82352941,0.795569311
418,70,23,10,1,0.1,53.26086957,0.199625194
419,115,40,10,2,0.2,30.65,0.397406807
420,104,37,10,2,0.2,33.18918919,0.397604015
421,26,11,10,1,0.1,111.8181818,0.199821298
422,62,31,10,2,0.2,39.70967742,0.397995474
423,19,4,10,2,0.2,308.25,0.399740639
424,103,35,10,4,0.4,35.28571429,0.791032826
425,245,61,10,6,0.6,20.31147541,1.165569144
426,65,23,10,4,0.4,54.13043478,0.794131717
427,62,22,10,1,0.1,56.77272727,0.199648338
428,211,89,10,4,0.4,14.04494382,0.77784692
429,42,16,10,5,0.5,78.375,0.993660856
430,37,21,10,1,0.1,59.95238095,0.199666957
431,16,4,10,1,0.1,315,0.199936528
432,190,70,10,8,0.8,18.01428571,1.531966591
433,15,7,10,1,0.1,181.2857143,0.199889738
434,166,67,10,8,0.8,18.95522388,1.535207011
435,34,8,10,3,0.3,159.75,0.598875351
436,77,29,10,7,0.7,44.17241379,1.378160301
437,91,31,10,1,0.1,41.5483871,0.199519789
438,473,162,10,7,0.7,7.956790123,1.286794067
439,13,8,10,4,0.4,162,0.798029557
440,25,8,10,1,0.1,162.5,0.199876999
441,35,10,10,1,0.1,130.1,0.19984639
442,15,5,10,1,0.1,260.4,0.199923225
443,31,6,10,2,0.2,217.1666667,0.399631958
444,30,12,10,4,0.4,108.75,0.797068255
445,58,19,10,3,0.3,68.89473684,0.597398646
446,63,21,10,5,0.5,62.47619048,0.992060491
447,61,17,10,5,0.5,77.47058824,0.993587326
448,1352,512,10,9,0.9,2.58203125,1.334754319
449,29,9,10,1,0.1,147.8888889,0.199864855
450,39,12,10,0,0,111,0
451,25,9,10,4,0.4,148,0.797843666
452,157,45,10,5,0.5,29.68888889,0.983437615
453,221,90,10,8,0.8,14.9,1.518471338
454,30,15,10,2,0.2,89.93333333,0.399112426
455,41,16,10,6,0.6,84.4375,1.191533147
456,32,11,10,0,0,123.3636364,0
457,38,12,10,1,0.1,113.0833333,0.199823296
458,47,12,10,6,0.6,113.1666667,1.193671257
459,19,7,10,0,0,194.8571429,0
460,59,23,10,5,0.5,59.30434783,0.991639404
461,19,8,10,1,0.1,171.125,0.199883195
462,337,118,10,4,0.4,11.61016949,0.773355913
463,30,3,10,1,0.1,458,0.199956341
464,99,39,10,4,0.4,35.25641026,0.791025457
465,96,19,10,3,0.3,72.57894737,0.597530151
466,84,29,10,3,0.3,47.65517241,0.596246495
467,19,3,10,0,0,461.6666667,0
468,24,9,10,5,0.5,153.8888889,0.996761425
469,350,115,10,8,0.8,12.08695652,1.500674764
470,61,19,10,8,0.8,73.57894737,1.582790829
471,20,8,10,2,0.2,175.75,0.399545325
472,23,6,10,3,0.3,234.6666667,0.599233934
473,26,11,10,0,0,128.2727273,0
474,1574,534,10,9,0.9,2.642322097,1.34267287
475,114,41,10,4,0.4,34.63414634,0.790866054
476,46,23,10,4,0.4,61.91304348,0.794864639
477,434,166,10,5,0.5,8.602409639,0.94506949
478,20,2,10,0,0,716.5,0
479,133,48,10,4,0.4,29.85416667,0.789422944
480,638,198,10,9,0.9,7.257575758,1.60141159
481,24,7,10,3,0.3,206.5714286,0.599129894
482,101,27,10,1,0.1,53.66666667,0.199628022
483,559,169,10,8,0.8,8.579881657,1.463537724
484,197,78,10,0,0,18.69230769,0
485,18,5,10,3,0.3,291.6,0.59938335
486,41,15,10,4,0.4,97.4,0.796728016
487,45,11,10,2,0.2,133.1818182,0.399400218
488,88,23,10,3,0.3,63.7826087,0.597191126
489,500,148,10,3,0.3,9.932432432,0.582408875
490,85,28,10,3,0.3,52.60714286,0.596597813
491,46,18,10,1,0.1,82,0.199756395
492,89,32,10,9,0.9,46.15625,1.765573117
493,50,11,10,4,0.4,135.0909091,0.797638218
494,18,4,10,1,0.1,372.5,0.199946323
495,192,73,10,2,0.2,20.42465753,0.396121148
496,20,9,10,2,0.2,165.8888889,0.39951833
497,34,17,10,3,0.3,87.94117647,0.597960136
498,25,10,10,7,0.7,149.8,1.393488372
499,19,8,10,0,0,188.125,0
500,62,24,10,0,0,62.70833333,0
501,31,14,10,3,0.3,107.5,0.598330241
502,29,6,10,0,0,251.3333333,0
503,76,19,10,2,0.2,79.36842105,0.398994576
504,61,26,10,0,0,58.07692308,0
505,27,4,10,0,0,377.5,0
506,31,11,10,0,0,137.2727273,0
507,18,3,10,2,0.2,503.3333333,0.399841123
508,16,8,10,1,0.1,189,0.199894236
509,349,118,10,3,0.3,12.8220339,0.586282614
510,85,23,10,0,0,65.91304348,0
511,34,18,10,3,0.3,84.22222222,0.597870383
512,39,11,10,3,0.3,138.0909091,0.598699337
513,22,10,10,0,0,152.2,0
514,310,87,10,6,0.6,17.49425287,1.16020836
515,15,11,10,2,0.2,138.9090909,0.399424912
516,18,8,10,0,0,191.25,0
517,283,117,10,4,0.4,13.07692308,0.776255708
518,18,6,10,0,0,255.6666667,0
519,18,8,10,0,0,191.75,0
520,137,49,10,1,0.1,31.30612245,0.199363181
521,34,6,10,1,0.1,255.8333333,0.199921855
522,156,44,10,5,0.5,34.90909091,0.985879332
523,61,14,10,2,0.2,110.0714286,0.399274517
524,104,27,10,4,0.4,57.14814815,0.794439439
525,395,105,10,5,0.5,14.73333333,0.967177243
526,41,17,10,1,0.1,91.29411765,0.199781168
527,113,54,10,4,0.4,28.75925926,0.789025784
528,61,12,10,0,0,129.75,0
529,17,8,10,5,0.5,194.625,0.99743754
530,18,9,10,2,0.2,173.5555556,0.399539583
531,16,6,10,2,0.2,260.6666667,0.39969333
532,41,9,10,1,0.1,174,0.199885123
533,32,6,10,1,0.1,261.1666667,0.19992345
534,377,143,10,5,0.5,10.96503497,0.956389143
535,19,11,10,1,0.1,143,0.199860238
536,32,8,10,2,0.2,196.75,0.399593806
537,31,16,10,1,0.1,98.5,0.19979716
538,26,11,10,1,0.1,143.3636364,0.199860592
539,26,12,10,0,0,131.5,0
540,33,9,10,3,0.3,175.3333333,0.598975138
541,67,20,10,5,0.5,79.05,0.993714645
542,77,36,10,5,0.5,44.05555556,0.988778055
543,55,21,10,1,0.1,75.76190476,0.199736363
544,18,4,10,3,0.3,398,0.599548079
545,15,8,10,0,0,199.375,0
546,45,19,10,0,0,83.94736842,0
547,16,5,10,0,0,319,0
548,19,7,10,2,0.2,227.8571429,0.399649211
549,17,4,10,3,0.3,399.25,0.599549493
550,22,6,10,4,0.4,266.6666667,0.798801797
551,86,37,10,4,0.4,43.35135135,0.79268594
552,137,51,10,0,0,31.52941176,0
553,65,18,10,1,0.1,89.33333333,0.19977637
554,67,22,10,1,0.1,73.13636364,0.199726912
555,435,143,10,5,0.5,11.25874126,0.957478442
556,25,7,10,2,0.2,230.7142857,0.399653551
557,22,5,10,0,0,323.4,0
558,39,17,10,0,0,95.11764706,0
559,110,30,10,8,0.8,53.9,1.576599634
560,327,131,10,5,0.5,12.40458015,0.961254067
561,386,119,10,6,0.6,13.69747899,1.149641472
562,168,63,10,4,0.4,25.96825397,0.787864195
563,176,37,10,0,0,44.32432432,0
564,112,45,10,2,0.2,36.44444444,0.397816859
565,23,6,10,2,0.2,273.6666667,0.399707887
566,56,18,10,4,0.4,91.33333333,0.796511628
567,278,107,10,3,0.3,15.40186916,0.588536397
568,19,4,10,1,0.1,412.75,0.199951556
569,14,6,10,3,0.3,275.3333333,0.599346959
570,144,47,10,6,0.6,35.21276596,1.179895437
571,82,30,10,0,0,55.36666667,0
572,116,39,10,3,0.3,42.58974359,0.595803192
573,224,75,10,5,0.5,22.18666667,0.977960623
574,17,6,10,4,0.4,278.1666667,0.798851262
575,24,12,10,1,0.1,139.4166667,0.199856648
576,18,2,10,0,0,837,0
