,train_len,test_len,rec_len,hit,precision,recall,f1_score
219,388,140,20,14,0.7,0.1,0.175
220,152,55,20,11,0.55,0.2,0.2933333333333334
221,258,73,20,4,0.2,0.0547945205479452,0.08602150537634408
222,180,70,20,4,0.2,0.05714285714285714,0.08888888888888888
223,56,19,20,4,0.2,0.21052631578947367,0.20512820512820512
224,42,12,20,1,0.05,0.08333333333333333,0.0625
225,58,17,20,1,0.05,0.058823529411764705,0.05405405405405405
226,389,118,20,9,0.45,0.07627118644067797,0.13043478260869565
227,73,21,20,4,0.2,0.19047619047619047,0.1951219512195122
228,20,5,20,2,0.1,0.4,0.16000000000000003
229,50,15,20,5,0.25,0.3333333333333333,0.28571428571428575
230,109,30,20,4,0.2,0.13333333333333333,0.16
231,17,7,20,4,0.2,0.5714285714285714,0.29629629629629634
232,650,212,20,11,0.55,0.05188679245283019,0.09482758620689655
233,110,40,20,8,0.4,0.2,0.26666666666666666
234,144,58,20,2,0.1,0.034482758620689655,0.05128205128205129
235,42,23,20,14,0.7,0.6086956521739131,0.6511627906976744
236,25,5,20,0,0.0,0.0,-1
237,35,15,20,2,0.1,0.13333333333333333,0.1142857142857143
238,36,8,20,0,0.0,0.0,-1
239,211,68,20,10,0.5,0.14705882352941177,0.22727272727272727
240,92,36,20,11,0.55,0.3055555555555556,0.39285714285714285
241,62,14,20,4,0.2,0.2857142857142857,0.23529411764705882
242,28,7,20,5,0.25,0.7142857142857143,0.37037037037037035
243,26,10,20,6,0.3,0.6,0.4
244,65,28,20,3,0.15,0.10714285714285714,0.125
245,16,5,20,0,0.0,0.0,-1
246,160,44,20,5,0.25,0.11363636363636363,0.15625
247,103,47,20,16,0.8,0.3404255319148936,0.47761194029850745
248,38,13,20,3,0.15,0.23076923076923078,0.18181818181818185
249,782,264,20,16,0.8,0.06060606060606061,0.11267605633802819
250,21,6,20,0,0.0,0.0,-1
251,17,6,20,3,0.15,0.5,0.23076923076923075
252,30,8,20,0,0.0,0.0,-1
253,31,16,20,0,0.0,0.0,-1
254,101,26,20,7,0.35,0.2692307692307692,0.3043478260869565
255,35,9,20,0,0.0,0.0,-1
256,131,43,20,2,0.1,0.046511627906976744,0.06349206349206349
257,16,4,20,0,0.0,0.0,-1
258,20,5,20,1,0.05,0.2,0.08000000000000002
259,22,7,20,1,0.05,0.14285714285714285,0.07407407407407408
260,111,41,20,2,0.1,0.04878048780487805,0.06557377049180328
261,40,13,20,1,0.05,0.07692307692307693,0.060606060606060615
262,44,13,20,2,0.1,0.15384615384615385,0.12121212121212123
263,150,60,20,7,0.35,0.11666666666666667,0.175
264,41,15,20,2,0.1,0.13333333333333333,0.1142857142857143
265,126,37,20,6,0.3,0.16216216216216217,0.2105263157894737
266,142,38,20,5,0.25,0.13157894736842105,0.1724137931034483
267,49,8,20,0,0.0,0.0,-1
268,92,37,20,7,0.35,0.1891891891891892,0.24561403508771934
269,16,13,20,1,0.05,0.07692307692307693,0.060606060606060615
270,32,8,20,5,0.25,0.625,0.35714285714285715
271,33,10,20,1,0.05,0.1,0.06666666666666667
272,19,12,20,1,0.05,0.08333333333333333,0.0625
273,46,9,20,5,0.25,0.5555555555555556,0.3448275862068966
274,1000,346,20,18,0.9,0.05202312138728324,0.09836065573770492
275,302,101,20,8,0.4,0.07920792079207921,0.1322314049586777
276,32,9,20,1,0.05,0.1111111111111111,0.06896551724137932
277,20,8,20,2,0.1,0.25,0.14285714285714288
278,17,3,20,1,0.05,0.3333333333333333,0.08695652173913045
279,133,43,20,7,0.35,0.16279069767441862,0.22222222222222227
280,151,45,20,3,0.15,0.06666666666666667,0.09230769230769231
281,15,6,20,0,0.0,0.0,-1
282,171,66,20,10,0.5,0.15151515151515152,0.23255813953488375
283,25,10,20,2,0.1,0.2,0.13333333333333333
284,64,24,20,10,0.5,0.4166666666666667,0.45454545454545453
285,28,8,20,1,0.05,0.125,0.07142857142857144
286,78,28,20,3,0.15,0.10714285714285714,0.125
