,train_len,test_len,rec_len,hit,precision,recall,f1_score
97,25,11,10,2,0.2,0.18181818181818182,0.1904761904761905
98,64,28,10,0,0.0,0.0,-1
99,33,20,10,7,0.7,0.35,0.4666666666666667
100,108,40,10,0,0.0,0.0,-1
101,51,10,10,5,0.5,0.5,0.5
102,44,12,10,4,0.4,0.3333333333333333,0.3636363636363636
103,284,93,10,4,0.4,0.043010752688172046,0.07766990291262137
104,202,71,10,5,0.5,0.07042253521126761,0.1234567901234568
105,549,173,10,9,0.9,0.05202312138728324,0.09836065573770492
106,29,4,10,0,0.0,0.0,-1
107,25,9,10,5,0.5,0.5555555555555556,0.5263157894736842
108,59,17,10,0,0.0,0.0,-1
109,89,38,10,5,0.5,0.13157894736842105,0.20833333333333334
110,30,21,10,1,0.1,0.047619047619047616,0.06451612903225806
111,491,155,10,3,0.3,0.01935483870967742,0.03636363636363637
112,47,18,10,3,0.3,0.16666666666666666,0.21428571428571427
113,105,45,10,1,0.1,0.022222222222222223,0.03636363636363636
114,26,5,10,0,0.0,0.0,-1
115,86,26,10,2,0.2,0.07692307692307693,0.1111111111111111
116,65,22,10,2,0.2,0.09090909090909091,0.12500000000000003
117,124,41,10,10,1.0,0.24390243902439024,0.39215686274509803
118,16,6,10,1,0.1,0.16666666666666666,0.125
119,162,53,10,2,0.2,0.03773584905660377,0.06349206349206349
120,15,7,10,2,0.2,0.2857142857142857,0.23529411764705882
121,39,19,10,5,0.5,0.2631578947368421,0.3448275862068966
122,207,85,10,2,0.2,0.023529411764705882,0.042105263157894736
123,43,13,10,3,0.3,0.23076923076923078,0.2608695652173913
124,41,9,10,1,0.1,0.1111111111111111,0.10526315789473685
125,261,99,10,1,0.1,0.010101010101010102,0.018348623853211014
126,29,9,10,8,0.8,0.8888888888888888,0.8421052631578948
127,16,6,10,0,0.0,0.0,-1
128,18,15,10,2,0.2,0.13333333333333333,0.16
129,113,27,10,6,0.6,0.2222222222222222,0.32432432432432434
130,23,5,10,4,0.4,0.8,0.5333333333333333
131,52,17,10,6,0.6,0.35294117647058826,0.4444444444444445
132,266,81,10,5,0.5,0.06172839506172839,0.10989010989010987
133,26,9,10,3,0.3,0.3333333333333333,0.3157894736842105
134,24,11,10,5,0.5,0.45454545454545453,0.47619047619047616
135,226,53,10,6,0.6,0.11320754716981132,0.1904761904761905
136,80,31,10,4,0.4,0.12903225806451613,0.1951219512195122
137,112,29,10,5,0.5,0.1724137931034483,0.25641025641025644
138,17,5,10,0,0.0,0.0,-1
139,163,31,10,2,0.2,0.06451612903225806,0.0975609756097561
140,449,159,10,4,0.4,0.025157232704402517,0.04733727810650888
141,125,43,10,5,0.5,0.11627906976744186,0.18867924528301888
142,31,7,10,3,0.3,0.42857142857142855,0.3529411764705882
143,54,17,10,1,0.1,0.058823529411764705,0.07407407407407408
144,97,31,10,7,0.7,0.22580645161290322,0.3414634146341463
145,15,8,10,6,0.6,0.75,0.6666666666666665
146,23,9,10,1,0.1,0.1111111111111111,0.10526315789473685
147,14,6,10,1,0.1,0.16666666666666666,0.125
148,36,12,10,5,0.5,0.4166666666666667,0.45454545454545453
149,41,17,10,2,0.2,0.11764705882352941,0.14814814814814817
150,19,7,10,4,0.4,0.5714285714285714,0.47058823529411764
151,42,17,10,3,0.3,0.17647058823529413,0.22222222222222224
152,48,15,10,2,0.2,0.13333333333333333,0.16
153,131,48,10,0,0.0,0.0,-1
154,25,9,10,1,0.1,0.1111111111111111,0.10526315789473685
155,39,7,10,0,0.0,0.0,-1
156,306,92,10,3,0.3,0.03260869565217391,0.058823529411764705
157,16,5,10,1,0.1,0.2,0.13333333333333333
158,23,3,10,0,0.0,0.0,-1
159,68,29,10,3,0.3,0.10344827586206896,0.15384615384615385
160,309,128,10,7,0.7,0.0546875,0.10144927536231883
161,31,8,10,1,0.1,0.125,0.11111111111111112
162,26,12,10,2,0.2,0.16666666666666666,0.1818181818181818
163,17,6,10,1,0.1,0.16666666666666666,0.125
164,30,6,10,1,0.1,0.16666666666666666,0.125
165,46,19,10,2,0.2,0.10526315789473684,0.13793103448275862
166,144,46,10,3,0.3,0.06521739130434782,0.10714285714285714
167,130,43,10,5,0.5,0.11627906976744186,0.18867924528301888
168,69,25,10,1,0.1,0.04,0.05714285714285714
169,213,56,10,6,0.6,0.10714285714285714,0.18181818181818182
170,35,15,10,4,0.4,0.26666666666666666,0.32
171,67,15,10,2,0.2,0.13333333333333333,0.16
172,20,6,10,0,0.0,0.0,-1
173,17,8,10,2,0.2,0.25,0.22222222222222224
174,52,15,10,4,0.4,0.26666666666666666,0.32
175,16,8,10,0,0.0,0.0,-1
176,28,8,10,4,0.4,0.5,0.4444444444444445
177,698,206,10,7,0.7,0.03398058252427184,0.06481481481481481
178,56,21,10,2,0.2,0.09523809523809523,0.12903225806451613
179,53,16,10,7,0.7,0.4375,0.5384615384615384
180,19,5,10,0,0.0,0.0,-1
181,94,24,10,5,0.5,0.20833333333333334,0.29411764705882354
182,701,276,10,10,1.0,0.036231884057971016,0.06993006993006994
183,45,12,10,3,0.3,0.25,0.2727272727272727
184,100,34,10,2,0.2,0.058823529411764705,0.0909090909090909
185,40,7,10,1,0.1,0.14285714285714285,0.11764705882352941
186,172,54,10,4,0.4,0.07407407407407407,0.125
187,202,56,10,1,0.1,0.017857142857142856,0.030303030303030304
188,35,13,10,1,0.1,0.07692307692307693,0.08695652173913043
189,11,9,10,5,0.5,0.5555555555555556,0.5263157894736842
190,48,18,10,2,0.2,0.1111111111111111,0.14285714285714285
191,51,34,10,4,0.4,0.11764705882352941,0.1818181818181818
192,14,8,10,3,0.3,0.375,0.33333333333333326
193,25,10,10,2,0.2,0.2,0.20000000000000004
194,16,4,10,0,0.0,0.0,-1
195,147,40,10,1,0.1,0.025,0.04000000000000001
196,20,12,10,1,0.1,0.08333333333333333,0.0909090909090909
197,25,10,10,1,0.1,0.1,0.10000000000000002
198,174,56,10,5,0.5,0.08928571428571429,0.15151515151515152
199,275,88,10,5,0.5,0.056818181818181816,0.10204081632653061
200,256,78,10,5,0.5,0.0641025641025641,0.11363636363636363
201,81,29,10,5,0.5,0.1724137931034483,0.25641025641025644
202,302,101,10,9,0.9,0.0891089108910891,0.16216216216216217
203,29,16,10,2,0.2,0.125,0.15384615384615385
204,64,19,10,1,0.1,0.05263157894736842,0.06896551724137931
