,train_len,test_len,rec_len,hit,precision,recall,f1_score
565,21,8,10,4,160.4,200.5,178.2222222
566,49,25,10,6,160.8,64.32,91.88571429
567,296,89,10,1,161.4,18.13483146,32.60606061
568,16,7,10,0,161.5,230.7142857,190
569,14,6,10,4,161.5,269.1666667,201.875
570,133,58,10,7,161.9,27.9137931,47.61764706
571,84,28,10,1,162.6,58.07142857,85.57894737
572,115,40,10,4,162.7,40.675,65.08
573,224,75,10,6,163.1,21.74666667,38.37647059
574,19,4,10,3,163.7,409.25,233.8571429
575,26,10,10,0,164,164,164
576,18,2,10,0,164,820,273.3333333
577,118,43,10,5,164,38.13953488,61.88679245
578,19,8,10,0,164.5,205.625,182.7777778
579,53,20,10,1,164.5,82.25,109.6666667
580,322,114,10,9,164.6,14.43859649,26.5483871
581,27,13,10,4,165.5,127.3076923,143.9130435
582,37,19,10,2,165.9,87.31578947,114.4137931
583,39,17,10,1,166.1,97.70588235,123.037037
584,69,14,10,6,166.2,118.7142857,138.5
585,43,18,10,0,166.8,92.66666667,119.1428571
586,156,52,10,4,166.8,32.07692308,53.80645161
587,124,41,10,1,167.2,40.7804878,65.56862745
588,33,23,10,7,167.3,72.73913043,101.3939394
589,30,10,10,2,168,168,168
590,556,172,10,8,168.2,9.779069767,18.48351648
591,41,13,10,1,169,130,146.9565217
592,68,26,10,7,169.1,65.03846154,93.94444444
593,77,26,10,6,169.8,65.30769231,94.33333333
594,178,54,10,3,170.4,31.55555556,53.25
595,13,7,10,0,170.7,243.8571429,200.8235294
596,299,112,10,3,170.7,15.24107143,27.98360656
597,316,127,10,7,171,13.46456693,24.96350365
598,14,7,10,2,171.7,245.2857143,202
599,1876,602,10,9,171.9,2.855481728,5.617647059
600,575,188,10,7,172.8,9.191489362,17.45454545
601,82,19,10,2,173.5,91.31578947,119.6551724
602,104,31,10,8,173.7,56.03225806,84.73170732
603,703,240,10,5,174.5,7.270833333,13.96
604,70,30,10,4,175,58.33333333,87.5
605,167,54,10,5,175.4,32.48148148,54.8125
606,842,273,10,8,175.9,6.443223443,12.43109541
607,130,57,10,6,176.7,31,52.74626866
608,620,211,10,10,177.3,8.402843602,16.04524887
609,30,7,10,3,178.3,254.7142857,209.7647059
610,986,316,10,6,178.6,5.651898734,10.95705521
all_hitprecisionrecallrec_countres_countcoverage,,,,,,,
,,,,,,,
,,,数据异常作废,,,,
